user,task_id,probability
a53cd649ff5a2d9179498975e93ac8a4,9. Scaling Round Objects,0.9169367001758959
a53cd649ff5a2d9179498975e93ac8a4,Angled Silhouette,0.9159312353542626
a53cd649ff5a2d9179498975e93ac8a4,Bird Fez,0.9406244133039122
a53cd649ff5a2d9179498975e93ac8a4,Boxes Obscure Spheres,0.8525334924680854
a53cd649ff5a2d9179498975e93ac8a4,More Than Meets Your Eye,0.7585715108210993
a53cd649ff5a2d9179498975e93ac8a4,Not Bird,0.6266891726977842
a53cd649ff5a2d9179498975e93ac8a4,Object Limits,0.893034115708734
a53cd649ff5a2d9179498975e93ac8a4,Pi Henge,0.9456701800478386
a53cd649ff5a2d9179498975e93ac8a4,Pyramids are Strange,0.8435486972655947
a53cd649ff5a2d9179498975e93ac8a4,Ramp Up and Can It,0.37981338803360515
a53cd649ff5a2d9179498975e93ac8a4,Square Cross-Sections,0.8728290225989819
a53cd649ff5a2d9179498975e93ac8a4,Stranger Shapes,0.5175160763392549
a53cd649ff5a2d9179498975e93ac8a4,Sugar Cones,0.9454731929636765
a53cd649ff5a2d9179498975e93ac8a4,Tall and Small,0.6744489892844419
a53cd649ff5a2d9179498975e93ac8a4,Warm Up,0.9388723968138937
c3db769de9f799bc76b49a478276d45e,1. One Box,0.9585975792116959
c3db769de9f799bc76b49a478276d45e,2. Separated Boxes,0.9788311700998699
c3db769de9f799bc76b49a478276d45e,3. Rotate a Pyramid,0.9441727667209773
c3db769de9f799bc76b49a478276d45e,4. Match Silhouettes,0.9387955734795973
c3db769de9f799bc76b49a478276d45e,45-Degree Rotations,0.943386179484009
c3db769de9f799bc76b49a478276d45e,5. Removing Objects,0.8949544530844146
c3db769de9f799bc76b49a478276d45e,6. Stretch a Ramp,0.9601353681242463
c3db769de9f799bc76b49a478276d45e,7. Max 2 Boxes,0.9545731050791594
c3db769de9f799bc76b49a478276d45e,8. Combine 2 Ramps,0.9457310101481741
c3db769de9f799bc76b49a478276d45e,9. Scaling Round Objects,0.9209308353026355
c3db769de9f799bc76b49a478276d45e,Angled Silhouette,0.9216229848595887
c3db769de9f799bc76b49a478276d45e,Bear Market,0.0994512496747272
c3db769de9f799bc76b49a478276d45e,Bird Fez,0.9429500506245737
c3db769de9f799bc76b49a478276d45e,Boxes Obscure Spheres,0.8664721404762582
c3db769de9f799bc76b49a478276d45e,Bull Market,0.5188262783696808
c3db769de9f799bc76b49a478276d45e,Few Clues,0.4575884188822985
c3db769de9f799bc76b49a478276d45e,More Than Meets Your Eye,0.6055751130400959
c3db769de9f799bc76b49a478276d45e,Not Bird,0.524774559291705
c3db769de9f799bc76b49a478276d45e,Object Limits,0.8289225508166783
c3db769de9f799bc76b49a478276d45e,Orange Dance,0.22784249491647196
c3db769de9f799bc76b49a478276d45e,Pi Henge,0.9596263267231809
c3db769de9f799bc76b49a478276d45e,Pyramids are Strange,0.904666115031817
c3db769de9f799bc76b49a478276d45e,Ramp Up and Can It,0.637992625302403
c3db769de9f799bc76b49a478276d45e,Square Cross-Sections,0.9169459447394728
c3db769de9f799bc76b49a478276d45e,Stranger Shapes,0.7157331856515983
c3db769de9f799bc76b49a478276d45e,Sugar Cones,0.9629283567682457
c3db769de9f799bc76b49a478276d45e,Tall and Small,0.5981044661895878
c3db769de9f799bc76b49a478276d45e,Unnecessary,0.5713415735177136
c3db769de9f799bc76b49a478276d45e,Warm Up,0.9636390745069585
c3db769de9f799bc76b49a478276d45e,Zzz,0.7593677766783908
d278cc3740e7ce2167235bc2fab96726,Few Clues,0.5688070959916434
d73754f6b5d308b307e394440a59d165,1. One Box,0.959368969887403
d73754f6b5d308b307e394440a59d165,2. Separated Boxes,0.979043239330574
d73754f6b5d308b307e394440a59d165,3. Rotate a Pyramid,0.9456159862900712
d73754f6b5d308b307e394440a59d165,4. Match Silhouettes,0.9405793329820054
d73754f6b5d308b307e394440a59d165,45-Degree Rotations,0.9460076216355364
d73754f6b5d308b307e394440a59d165,5. Removing Objects,0.9001122263723195
d73754f6b5d308b307e394440a59d165,6. Stretch a Ramp,0.9609648051041767
d73754f6b5d308b307e394440a59d165,7. Max 2 Boxes,0.955668726922227
d73754f6b5d308b307e394440a59d165,8. Combine 2 Ramps,0.9473479367886274
d73754f6b5d308b307e394440a59d165,9. Scaling Round Objects,0.9245072595192073
d73754f6b5d308b307e394440a59d165,Angled Silhouette,0.9264851031435859
d73754f6b5d308b307e394440a59d165,Bear Market,0.0905877196590466
d73754f6b5d308b307e394440a59d165,Bird Fez,0.9454000268297301
d73754f6b5d308b307e394440a59d165,Boxes Obscure Spheres,0.8791751750665281
d73754f6b5d308b307e394440a59d165,Bull Market,0.6416268273496188
d73754f6b5d308b307e394440a59d165,Few Clues,0.44165471620542873
d73754f6b5d308b307e394440a59d165,More Than Meets Your Eye,0.6837836564351971
d73754f6b5d308b307e394440a59d165,Not Bird,0.6227556681705158
d73754f6b5d308b307e394440a59d165,Object Limits,0.8264582785129224
d73754f6b5d308b307e394440a59d165,Orange Dance,0.1494099686627029
d73754f6b5d308b307e394440a59d165,Pi Henge,0.9500259388916305
d73754f6b5d308b307e394440a59d165,Pyramids are Strange,0.8869570216517817
d73754f6b5d308b307e394440a59d165,Ramp Up and Can It,0.6525297204590816
d73754f6b5d308b307e394440a59d165,Square Cross-Sections,0.8989916296058006
d73754f6b5d308b307e394440a59d165,Stranger Shapes,0.7104489109319746
d73754f6b5d308b307e394440a59d165,Sugar Cones,0.9533646602526478
d73754f6b5d308b307e394440a59d165,Tall and Small,0.6280958774071
d73754f6b5d308b307e394440a59d165,Unnecessary,0.61146469036068
d73754f6b5d308b307e394440a59d165,Warm Up,0.9501456304182472
d73754f6b5d308b307e394440a59d165,Zzz,0.5069244295998124
eaee82f96dc626a30a8f6097beae44fa,1. One Box,0.9601030218574828
eaee82f96dc626a30a8f6097beae44fa,2. Separated Boxes,0.9792484181479092
eaee82f96dc626a30a8f6097beae44fa,3. Rotate a Pyramid,0.9469695132076102
eaee82f96dc626a30a8f6097beae44fa,4. Match Silhouettes,0.942240957271308
eaee82f96dc626a30a8f6097beae44fa,45-Degree Rotations,0.9483432042469755
eaee82f96dc626a30a8f6097beae44fa,5. Removing Objects,0.9047395999255655
eaee82f96dc626a30a8f6097beae44fa,6. Stretch a Ramp,0.9617518279939544
eaee82f96dc626a30a8f6097beae44fa,7. Max 2 Boxes,0.9567004482976017
eaee82f96dc626a30a8f6097beae44fa,8. Combine 2 Ramps,0.9488513998423035
eaee82f96dc626a30a8f6097beae44fa,9. Scaling Round Objects,0.9277277803750646
eaee82f96dc626a30a8f6097beae44fa,Angled Silhouette,0.9306869521583608
eaee82f96dc626a30a8f6097beae44fa,Bear Market,0.08332815698400631
eaee82f96dc626a30a8f6097beae44fa,Bird Fez,0.9476008968015065
eaee82f96dc626a30a8f6097beae44fa,Boxes Obscure Spheres,0.8895000384639102
eaee82f96dc626a30a8f6097beae44fa,Bull Market,0.48009448872313626
eaee82f96dc626a30a8f6097beae44fa,Few Clues,0.5811205126711169
eaee82f96dc626a30a8f6097beae44fa,More Than Meets Your Eye,0.7438961986049136
eaee82f96dc626a30a8f6097beae44fa,Not Bird,0.4725643204405401
eaee82f96dc626a30a8f6097beae44fa,Object Limits,0.7115635833470493
eaee82f96dc626a30a8f6097beae44fa,Orange Dance,0.15893809638829315
eaee82f96dc626a30a8f6097beae44fa,Pi Henge,0.9595713353337668
eaee82f96dc626a30a8f6097beae44fa,Pyramids are Strange,0.922948121142236
eaee82f96dc626a30a8f6097beae44fa,Ramp Up and Can It,0.7847072655521765
eaee82f96dc626a30a8f6097beae44fa,Square Cross-Sections,0.928564297615706
eaee82f96dc626a30a8f6097beae44fa,Stranger Shapes,0.8138060249833142
eaee82f96dc626a30a8f6097beae44fa,Sugar Cones,0.9662273147780513
eaee82f96dc626a30a8f6097beae44fa,Tall and Small,0.762262584358185
eaee82f96dc626a30a8f6097beae44fa,Unnecessary,0.5310620896280317
eaee82f96dc626a30a8f6097beae44fa,Warm Up,0.966648308994249
eaee82f96dc626a30a8f6097beae44fa,Zzz,0.7069091667276852
ed85b33be7a53b79744ce29fb600966d,1. One Box,0.9608024282289402
ed85b33be7a53b79744ce29fb600966d,2. Separated Boxes,0.9794470512642403
ed85b33be7a53b79744ce29fb600966d,3. Rotate a Pyramid,0.9482415138027624
ed85b33be7a53b79744ce29fb600966d,4. Match Silhouettes,0.9437926202838693
ed85b33be7a53b79744ce29fb600966d,45-Degree Rotations,0.9504377454713592
ed85b33be7a53b79744ce29fb600966d,5. Removing Objects,0.9089132259204866
ed85b33be7a53b79744ce29fb600966d,6. Stretch a Ramp,0.9624992943039945
ed85b33be7a53b79744ce29fb600966d,7. Max 2 Boxes,0.9576734045142911
ed85b33be7a53b79744ce29fb600966d,8. Combine 2 Ramps,0.9502526901980628
ed85b33be7a53b79744ce29fb600966d,9. Scaling Round Objects,0.9306427132166469
ed85b33be7a53b79744ce29fb600966d,Angled Silhouette,0.9343548741031961
ed85b33be7a53b79744ce29fb600966d,Bird Fez,0.9498276348485065
ed85b33be7a53b79744ce29fb600966d,Boxes Obscure Spheres,0.8989664878881619
ed85b33be7a53b79744ce29fb600966d,Object Limits,0.7421515833777661
ed85b33be7a53b79744ce29fb600966d,Pi Henge,0.9591454189412622
ed85b33be7a53b79744ce29fb600966d,Pyramids are Strange,0.9136131578866845
ed85b33be7a53b79744ce29fb600966d,Square Cross-Sections,0.9172668430387158
ed85b33be7a53b79744ce29fb600966d,Stranger Shapes,0.8048492261183303
ed85b33be7a53b79744ce29fb600966d,Sugar Cones,0.9601176419825599
ed85b33be7a53b79744ce29fb600966d,Tall and Small,0.7670654975823435
ed85b33be7a53b79744ce29fb600966d,Warm Up,0.9550527432951207
f58c606cf3549cbca186b628293cf2b3,1. One Box,0.9614696287195671
f58c606cf3549cbca186b628293cf2b3,2. Separated Boxes,0.9796394606520117
f58c606cf3549cbca186b628293cf2b3,3. Rotate a Pyramid,0.9494391947138716
f58c606cf3549cbca186b628293cf2b3,4. Match Silhouettes,0.9452449366453376
f58c606cf3549cbca186b628293cf2b3,45-Degree Rotations,0.9523271546944396
f58c606cf3549cbca186b628293cf2b3,5. Removing Objects,0.9126958920580754
f58c606cf3549cbca186b628293cf2b3,6. Stretch a Ramp,0.9632098801882985
f58c606cf3549cbca186b628293cf2b3,7. Max 2 Boxes,0.9585922621486906
f58c606cf3549cbca186b628293cf2b3,8. Combine 2 Ramps,0.9515617109132645
f58c606cf3549cbca186b628293cf2b3,9. Scaling Round Objects,0.9332934067729459
f58c606cf3549cbca186b628293cf2b3,Angled Silhouette,0.9375849894906862
f58c606cf3549cbca186b628293cf2b3,Bird Fez,0.9516019285873707
f58c606cf3549cbca186b628293cf2b3,Boxes Obscure Spheres,0.9059825423253399
f58c606cf3549cbca186b628293cf2b3,Object Limits,0.7824209914555983
f58c606cf3549cbca186b628293cf2b3,Pi Henge,0.9602630375539034
f58c606cf3549cbca186b628293cf2b3,Pyramids are Strange,0.9185050580597715
f58c606cf3549cbca186b628293cf2b3,Square Cross-Sections,0.9207605516958375
f58c606cf3549cbca186b628293cf2b3,Stranger Shapes,0.8284373245638864
f58c606cf3549cbca186b628293cf2b3,Sugar Cones,0.9609215595612095
f58c606cf3549cbca186b628293cf2b3,Tall and Small,0.6199687449077503
f58c606cf3549cbca186b628293cf2b3,Warm Up,0.9567946861170409
ff8662d59180b49cef99ccbea2414fac,1. One Box,0.9621068387443088
ff8662d59180b49cef99ccbea2414fac,2. Separated Boxes,0.9798259473747862
ff8662d59180b49cef99ccbea2414fac,3. Rotate a Pyramid,0.9505689393301789
ff8662d59180b49cef99ccbea2414fac,4. Match Silhouettes,0.9466072024130713
ff8662d59180b49cef99ccbea2414fac,45-Degree Rotations,0.9540405389909238
ff8662d59180b49cef99ccbea2414fac,5. Removing Objects,0.916139475730951
ff8662d59180b49cef99ccbea2414fac,6. Stretch a Ramp,0.963886076568747
ff8662d59180b49cef99ccbea2414fac,7. Max 2 Boxes,0.9594612554384291
ff8662d59180b49cef99ccbea2414fac,8. Combine 2 Ramps,0.9527871705779326
ff8662d59180b49cef99ccbea2414fac,9. Scaling Round Objects,0.9357141369575565
ff8662d59180b49cef99ccbea2414fac,Angled Silhouette,0.9404516972995964
ff8662d59180b49cef99ccbea2414fac,Bear Market,0.07689467717726313
ff8662d59180b49cef99ccbea2414fac,Bird Fez,0.9530020865170773
ff8662d59180b49cef99ccbea2414fac,Boxes Obscure Spheres,0.911176249362477
ff8662d59180b49cef99ccbea2414fac,Bull Market,0.3622492372448039
ff8662d59180b49cef99ccbea2414fac,Few Clues,0.674774465883176
ff8662d59180b49cef99ccbea2414fac,More Than Meets Your Eye,0.7647045868399057
ff8662d59180b49cef99ccbea2414fac,Not Bird,0.5570005345701886
ff8662d59180b49cef99ccbea2414fac,Object Limits,0.7901854117425456
ff8662d59180b49cef99ccbea2414fac,Orange Dance,0.24870262115416908
ff8662d59180b49cef99ccbea2414fac,Pi Henge,0.9566101394090477
ff8662d59180b49cef99ccbea2414fac,Pyramids are Strange,0.9104089528991506
ff8662d59180b49cef99ccbea2414fac,Ramp Up and Can It,0.7490881723540144
ff8662d59180b49cef99ccbea2414fac,Square Cross-Sections,0.90582531882133
ff8662d59180b49cef99ccbea2414fac,Stranger Shapes,0.8100568495128941
ff8662d59180b49cef99ccbea2414fac,Sugar Cones,0.9521856848219263
ff8662d59180b49cef99ccbea2414fac,Tall and Small,0.42934140559549977
ff8662d59180b49cef99ccbea2414fac,Unnecessary,0.5383913682476014
ff8662d59180b49cef99ccbea2414fac,Warm Up,0.9506482632711544
ff8662d59180b49cef99ccbea2414fac,Zzz,0.42543594251975614
0a7a979cbaa702f693c222990a433ba2,1. One Box,0.9627160745915125
0a7a979cbaa702f693c222990a433ba2,2. Separated Boxes,0.9800067932469727
0a7a979cbaa702f693c222990a433ba2,3. Rotate a Pyramid,0.9516364216821579
0a7a979cbaa702f693c222990a433ba2,4. Match Silhouettes,0.9478875927483532
0a7a979cbaa702f693c222990a433ba2,45-Degree Rotations,0.9556017396791123
0a7a979cbaa702f693c222990a433ba2,5. Removing Objects,0.9192871839909993
0a7a979cbaa702f693c222990a433ba2,6. Stretch a Ramp,0.9645301926206796
0a7a979cbaa702f693c222990a433ba2,7. Max 2 Boxes,0.9602842242320858
0a7a979cbaa702f693c222990a433ba2,8. Combine 2 Ramps,0.9539367486738525
0a7a979cbaa702f693c222990a433ba2,9. Scaling Round Objects,0.9379335442614898
0a7a979cbaa702f693c222990a433ba2,Angled Silhouette,0.9430134669900071
0a7a979cbaa702f693c222990a433ba2,Bear Market,0.07184710235146911
0a7a979cbaa702f693c222990a433ba2,Bird Fez,0.9545185732641202
0a7a979cbaa702f693c222990a433ba2,Boxes Obscure Spheres,0.9165043539556201
0a7a979cbaa702f693c222990a433ba2,Bull Market,0.2850663752860527
0a7a979cbaa702f693c222990a433ba2,Few Clues,0.5338775799708946
0a7a979cbaa702f693c222990a433ba2,More Than Meets Your Eye,0.8279683280182499
0a7a979cbaa702f693c222990a433ba2,Not Bird,0.47813386868662605
0a7a979cbaa702f693c222990a433ba2,Object Limits,0.8564766216812002
0a7a979cbaa702f693c222990a433ba2,Orange Dance,0.2566411669286547
0a7a979cbaa702f693c222990a433ba2,Pi Henge,0.9670966448536702
0a7a979cbaa702f693c222990a433ba2,Pyramids are Strange,0.9350368587097336
0a7a979cbaa702f693c222990a433ba2,Ramp Up and Can It,0.6736001527548972
0a7a979cbaa702f693c222990a433ba2,Square Cross-Sections,0.9370999185053124
0a7a979cbaa702f693c222990a433ba2,Stranger Shapes,0.8831299362162593
0a7a979cbaa702f693c222990a433ba2,Sugar Cones,0.967564697106997
0a7a979cbaa702f693c222990a433ba2,Tall and Small,0.6336276699759132
0a7a979cbaa702f693c222990a433ba2,Unnecessary,0.4977406988996713
0a7a979cbaa702f693c222990a433ba2,Warm Up,0.9687585554227925
0a7a979cbaa702f693c222990a433ba2,Zzz,0.6601784226717178
1167e354a5b14bfe32706bdb0b67a0cf,1. One Box,0.9632991752878166
1167e354a5b14bfe32706bdb0b67a0cf,2. Separated Boxes,0.9801822623401796
1167e354a5b14bfe32706bdb0b67a0cf,3. Rotate a Pyramid,0.9526467019980196
1167e354a5b14bfe32706bdb0b67a0cf,4. Match Silhouettes,0.9490933252117311
1167e354a5b14bfe32706bdb0b67a0cf,45-Degree Rotations,0.9570304708607434
1167e354a5b14bfe32706bdb0b67a0cf,5. Removing Objects,0.922175270273674
1167e354a5b14bfe32706bdb0b67a0cf,6. Stretch a Ramp,0.9651443635084632
1167e354a5b14bfe32706bdb0b67a0cf,7. Max 2 Boxes,0.961064651119718
1167e354a5b14bfe32706bdb0b67a0cf,8. Combine 2 Ramps,0.9550172364931235
1167e354a5b14bfe32706bdb0b67a0cf,9. Scaling Round Objects,0.9399757370722231
1167e354a5b14bfe32706bdb0b67a0cf,Angled Silhouette,0.9453168756396526
1167e354a5b14bfe32706bdb0b67a0cf,Bird Fez,0.9560960811152973
1167e354a5b14bfe32706bdb0b67a0cf,Boxes Obscure Spheres,0.9217789162778742
1167e354a5b14bfe32706bdb0b67a0cf,Bull Market,0.4405399449447143
1167e354a5b14bfe32706bdb0b67a0cf,Few Clues,0.6380010398326825
1167e354a5b14bfe32706bdb0b67a0cf,More Than Meets Your Eye,0.8476279389635798
1167e354a5b14bfe32706bdb0b67a0cf,Not Bird,0.5884825201907087
1167e354a5b14bfe32706bdb0b67a0cf,Object Limits,0.8677706631228154
1167e354a5b14bfe32706bdb0b67a0cf,Orange Dance,0.21022368532763258
1167e354a5b14bfe32706bdb0b67a0cf,Pi Henge,0.9670651648253795
1167e354a5b14bfe32706bdb0b67a0cf,Pyramids are Strange,0.936947393189907
1167e354a5b14bfe32706bdb0b67a0cf,Ramp Up and Can It,0.7289884502225968
1167e354a5b14bfe32706bdb0b67a0cf,Square Cross-Sections,0.9380876928885342
1167e354a5b14bfe32706bdb0b67a0cf,Stranger Shapes,0.8898485849857131
1167e354a5b14bfe32706bdb0b67a0cf,Sugar Cones,0.9676128447352922
1167e354a5b14bfe32706bdb0b67a0cf,Tall and Small,0.6968690435859606
1167e354a5b14bfe32706bdb0b67a0cf,Unnecessary,0.6048799884550617
1167e354a5b14bfe32706bdb0b67a0cf,Warm Up,0.9683889383021355
1167e354a5b14bfe32706bdb0b67a0cf,Zzz,0.7176592358388587
1222fa9a94d30af5ffb6006472aa5537,1. One Box,0.9638578216480691
1222fa9a94d30af5ffb6006472aa5537,2. Separated Boxes,0.9803526023521
1222fa9a94d30af5ffb6006472aa5537,3. Rotate a Pyramid,0.9536043072687361
1222fa9a94d30af5ffb6006472aa5537,4. Match Silhouettes,0.9502307954331125
1222fa9a94d30af5ffb6006472aa5537,45-Degree Rotations,0.958343175105269
1222fa9a94d30af5ffb6006472aa5537,5. Removing Objects,0.9123965095235507
1222fa9a94d30af5ffb6006472aa5537,6. Stretch a Ramp,0.9598416281818929
1222fa9a94d30af5ffb6006472aa5537,7. Max 2 Boxes,0.9553118629970891
1222fa9a94d30af5ffb6006472aa5537,8. Combine 2 Ramps,0.9486584759253729
1222fa9a94d30af5ffb6006472aa5537,9. Scaling Round Objects,0.9323413571230194
1222fa9a94d30af5ffb6006472aa5537,Angled Silhouette,0.9388023410957415
1222fa9a94d30af5ffb6006472aa5537,Bird Fez,0.9509721198447476
1222fa9a94d30af5ffb6006472aa5537,Boxes Obscure Spheres,0.8967400466998992
1222fa9a94d30af5ffb6006472aa5537,Object Limits,0.8007781911820164
1222fa9a94d30af5ffb6006472aa5537,Orange Dance,0.09795149135899778
1222fa9a94d30af5ffb6006472aa5537,Pi Henge,0.9470104697888804
1222fa9a94d30af5ffb6006472aa5537,Pyramids are Strange,0.8860484379073368
1222fa9a94d30af5ffb6006472aa5537,Square Cross-Sections,0.8732752102030602
1222fa9a94d30af5ffb6006472aa5537,Sugar Cones,0.9303790993307626
1222fa9a94d30af5ffb6006472aa5537,Warm Up,0.9209373145867903
1b55c999597635ddd855882330afecb8,1. One Box,0.9643935529235463
1b55c999597635ddd855882330afecb8,2. Separated Boxes,0.9805180458520425
1b55c999597635ddd855882330afecb8,3. Rotate a Pyramid,0.954513299487277
1b55c999597635ddd855882330afecb8,4. Match Silhouettes,0.951305690439491
1b55c999597635ddd855882330afecb8,5. Removing Objects,0.9272439569073175
23e976a7cd66724ad7ddf04707c29f64,1. One Box,0.9649077813939236
23e976a7cd66724ad7ddf04707c29f64,2. Separated Boxes,0.9806788114156415
23e976a7cd66724ad7ddf04707c29f64,3. Rotate a Pyramid,0.9553773337009855
23e976a7cd66724ad7ddf04707c29f64,4. Match Silhouettes,0.9523230838031931
23e976a7cd66724ad7ddf04707c29f64,45-Degree Rotations,0.9180411529850901
23e976a7cd66724ad7ddf04707c29f64,5. Removing Objects,0.8921814621286644
23e976a7cd66724ad7ddf04707c29f64,6. Stretch a Ramp,0.9667817769558908
23e976a7cd66724ad7ddf04707c29f64,7. Max 2 Boxes,0.9630649121033238
23e976a7cd66724ad7ddf04707c29f64,8. Combine 2 Ramps,0.9576479108225425
23e976a7cd66724ad7ddf04707c29f64,9. Scaling Round Objects,0.9445231029864881
23e976a7cd66724ad7ddf04707c29f64,Angled Silhouette,0.8986167797003956
23e976a7cd66724ad7ddf04707c29f64,Bear Market,0.06843269674708889
23e976a7cd66724ad7ddf04707c29f64,Bird Fez,0.9201234204970824
23e976a7cd66724ad7ddf04707c29f64,Boxes Obscure Spheres,0.8670052733712745
23e976a7cd66724ad7ddf04707c29f64,Bull Market,0.5716060650001625
23e976a7cd66724ad7ddf04707c29f64,Few Clues,0.7107065220452644
23e976a7cd66724ad7ddf04707c29f64,More Than Meets Your Eye,0.8638353064665463
23e976a7cd66724ad7ddf04707c29f64,Not Bird,0.669021027570735
23e976a7cd66724ad7ddf04707c29f64,Object Limits,0.7934619124010434
23e976a7cd66724ad7ddf04707c29f64,Orange Dance,0.16715941518614147
23e976a7cd66724ad7ddf04707c29f64,Pi Henge,0.9702203998098867
23e976a7cd66724ad7ddf04707c29f64,Pyramids are Strange,0.8986880380811705
23e976a7cd66724ad7ddf04707c29f64,Ramp Up and Can It,0.7895907039108143
23e976a7cd66724ad7ddf04707c29f64,Square Cross-Sections,0.9494760481608219
23e976a7cd66724ad7ddf04707c29f64,Stranger Shapes,0.9061723677544019
23e976a7cd66724ad7ddf04707c29f64,Sugar Cones,0.9436839743084193
23e976a7cd66724ad7ddf04707c29f64,Tall and Small,0.7646130655047056
23e976a7cd66724ad7ddf04707c29f64,Unnecessary,0.7051021215876102
23e976a7cd66724ad7ddf04707c29f64,Warm Up,0.9731018016725991
23e976a7cd66724ad7ddf04707c29f64,Zzz,0.7792577613370519
2636425489c6a77a532f75254d058a38,1. One Box,0.9654018051929002
2636425489c6a77a532f75254d058a38,2. Separated Boxes,0.9808351046598891
2636425489c6a77a532f75254d058a38,3. Rotate a Pyramid,0.9561997076032399
2636425489c6a77a532f75254d058a38,4. Match Silhouettes,0.9532875159129337
2636425489c6a77a532f75254d058a38,45-Degree Rotations,0.9224273570485523
2636425489c6a77a532f75254d058a38,5. Removing Objects,0.8968879813544436
2636425489c6a77a532f75254d058a38,6. Stretch a Ramp,0.9672728481740035
2636425489c6a77a532f75254d058a38,7. Max 2 Boxes,0.9636840785154881
2636425489c6a77a532f75254d058a38,8. Combine 2 Ramps,0.9584916573953352
2636425489c6a77a532f75254d058a38,9. Scaling Round Objects,0.9460479155429691
2636425489c6a77a532f75254d058a38,Angled Silhouette,0.9051289227709386
2636425489c6a77a532f75254d058a38,Bear Market,0.06450088779415271
2636425489c6a77a532f75254d058a38,Bird Fez,0.9239965657517575
2636425489c6a77a532f75254d058a38,Boxes Obscure Spheres,0.8773342003129436
2636425489c6a77a532f75254d058a38,More Than Meets Your Eye,0.8707671453878373
2636425489c6a77a532f75254d058a38,Object Limits,0.7848825999117096
2636425489c6a77a532f75254d058a38,Orange Dance,0.24993573105002792
2636425489c6a77a532f75254d058a38,Pi Henge,0.9643653022670536
2636425489c6a77a532f75254d058a38,Pyramids are Strange,0.8740570797499551
2636425489c6a77a532f75254d058a38,Ramp Up and Can It,0.7638064483609028
2636425489c6a77a532f75254d058a38,Square Cross-Sections,0.9341429732254212
2636425489c6a77a532f75254d058a38,Stranger Shapes,0.8830296368548803
2636425489c6a77a532f75254d058a38,Sugar Cones,0.9277660034797531
2636425489c6a77a532f75254d058a38,Tall and Small,0.7436404927291599
2636425489c6a77a532f75254d058a38,Warm Up,0.9637849165488782
2accdfe177744666db2e039a12eca830,1. One Box,0.9658768196116487
2accdfe177744666db2e039a12eca830,2. Separated Boxes,0.9809871191884015
2accdfe177744666db2e039a12eca830,3. Rotate a Pyramid,0.9569834040650298
2accdfe177744666db2e039a12eca830,4. Match Silhouettes,0.9542030620038725
2accdfe177744666db2e039a12eca830,45-Degree Rotations,0.9263017117055046
2accdfe177744666db2e039a12eca830,5. Removing Objects,0.9011663587265856
2accdfe177744666db2e039a12eca830,6. Stretch a Ramp,0.9677467223619484
2accdfe177744666db2e039a12eca830,7. Max 2 Boxes,0.9642784475360461
2accdfe177744666db2e039a12eca830,8. Combine 2 Ramps,0.9592951889042047
2accdfe177744666db2e039a12eca830,9. Scaling Round Objects,0.9474750983762468
2accdfe177744666db2e039a12eca830,Angled Silhouette,0.9107665955914498
2accdfe177744666db2e039a12eca830,Bird Fez,0.9277229187301546
2accdfe177744666db2e039a12eca830,Boxes Obscure Spheres,0.886875091725524
2accdfe177744666db2e039a12eca830,More Than Meets Your Eye,0.7655403649749273
2accdfe177744666db2e039a12eca830,Not Bird,0.718756937037728
2accdfe177744666db2e039a12eca830,Object Limits,0.8353778295794062
2accdfe177744666db2e039a12eca830,Pi Henge,0.968267234039796
2accdfe177744666db2e039a12eca830,Pyramids are Strange,0.9018963389546221
2accdfe177744666db2e039a12eca830,Ramp Up and Can It,0.8262049797737262
2accdfe177744666db2e039a12eca830,Square Cross-Sections,0.9465200187089271
2accdfe177744666db2e039a12eca830,Stranger Shapes,0.9083263377645051
2accdfe177744666db2e039a12eca830,Sugar Cones,0.9417684404421365
2accdfe177744666db2e039a12eca830,Tall and Small,0.8086704952591579
2accdfe177744666db2e039a12eca830,Unnecessary,0.7310924341303188
2accdfe177744666db2e039a12eca830,Warm Up,0.9680660095938324
4610cc6adb8b0aeea29d5eb053a8bcc5,1. One Box,0.9663339270864925
4610cc6adb8b0aeea29d5eb053a8bcc5,2. Separated Boxes,0.9811350374557437
4610cc6adb8b0aeea29d5eb053a8bcc5,3. Rotate a Pyramid,0.9577311277488776
4610cc6adb8b0aeea29d5eb053a8bcc5,4. Match Silhouettes,0.9550733900637784
4610cc6adb8b0aeea29d5eb053a8bcc5,45-Degree Rotations,0.9297487210922276
4610cc6adb8b0aeea29d5eb053a8bcc5,5. Removing Objects,0.9050711547060015
4610cc6adb8b0aeea29d5eb053a8bcc5,6. Stretch a Ramp,0.9682038777719579
4610cc6adb8b0aeea29d5eb053a8bcc5,7. Max 2 Boxes,0.9648490654401101
4610cc6adb8b0aeea29d5eb053a8bcc5,8. Combine 2 Ramps,0.9600609076521663
4610cc6adb8b0aeea29d5eb053a8bcc5,9. Scaling Round Objects,0.9488133620218518
4610cc6adb8b0aeea29d5eb053a8bcc5,Bird Fez,0.930437831640576
4610cc6adb8b0aeea29d5eb053a8bcc5,Boxes Obscure Spheres,0.8931638833834397
4610cc6adb8b0aeea29d5eb053a8bcc5,Pi Henge,0.9653745631151116
4610cc6adb8b0aeea29d5eb053a8bcc5,Pyramids are Strange,0.8873770006392833
4610cc6adb8b0aeea29d5eb053a8bcc5,Square Cross-Sections,0.9350103543261898
